68,77,0.54
126,126,0.03
159,159,0.09
103,104,0.09
90,92,0.04
127,126,-0.2
98,95,-0.11
183,176,-0.15
59,65,0.17
78,41,0.05
72,73,0.2
107,107,0.05
166,165,-0.3
204,205,0.26
30,30,-0.18
72,72,0.22
96,86,0.36
131,130,0.14
68,68,-0.13
399,579,0.2
145,146,0.07
138,104,0.37
132,80,0.12
139,191,0.16
90,76,-0.09
74,67,0.35
72,40,0.35
30,30,0.63
12,8,0.5
44,31,0.19
18,29,0.82
35,21,0.18
14,14,0.6
